source_file,source_path,workbook_title,mode,question_count,status,issue_summary,issue_examples
0424.xlsx,Assessment Questions/CDA/DAF/BI-VARIATE DATA ANALYSIS/Scatter Plots Part/Scatter Plots Part.xlsx,Scatter Plots Part,structured,20,proper,,
0425.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Descriptive Analytics/Descriptive Analytics.xlsx,Descriptive Analytics,structured,20,proper,,
0426.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Diagnostics Analytics/Diagnostics Analytics.xlsx,Diagnostics Analytics,structured,20,proper,,
0427.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Four types of the Analytics/Four types of the Analytics.xlsx,Four types of the Analytics,structured,20,proper,,
0428.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Human Input in Various type of Analytics/Human Input in Various type of Analytics.xlsx,Human Input in Various type of Analytics,structured,20,proper,,
0429.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Predictive Analytics/Predictive Analytics.xlsx,Predictive Analytics,structured,20,proper,,
0430.xlsx,Assessment Questions/CDA/DAF/CLASSIFICATION OF ANALYTICS/Prescriptive Analytics/Prescriptive Analytics.xlsx,Prescriptive Analytics,structured,20,proper,,
0431.xlsx,Assessment Questions/CDA/DAF/CRISP-DM Model/Business Understanding/Business Understanding.xlsx,Business Understanding,structured,20,proper,,
0432.xlsx,Assessment Questions/CDA/DAF/CRISP-DM Model/Data Preparation/Data Preparation.xlsx,Data Preparation,structured,20,proper,,
0433.xlsx,Assessment Questions/CDA/DAF/CRISP-DM Model/Data Understanding/Data Understanding.xlsx,Data Understanding,structured,20,proper,,
0434.xlsx,Assessment Questions/CDA/DAF/CRISP-DM Model/Introduction to CRISP-DM Model/Introduction to CRISP-DM Model.xlsx,Introduction to CRISP-DM Model,structured,20,proper,,
0435.xlsx,"Assessment Questions/CDA/DAF/CRISP-DM Model/Modeling, Evaluation, Deploying, Monitoring/Modeling, Evaluation, Deploying, Monitoring.xlsx","Modeling, Evaluation, Deploying, Monitoring",structured,20,proper,,
0436.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS FOUNDATION/Common Data Problems/Common Data Problems.xlsx,Common Data Problems,structured,20,proper,,
0437.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS FOUNDATION/Data Analysis Introduction/Data Analysis Introduction.xlsx,Data Analysis Introduction,structured,20,proper,,
0438.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS FOUNDATION/Data Preparation for Analysis/Data Preparation for Analysis.xlsx,Data Preparation for Analysis,structured,20,proper,,
0439.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS FOUNDATION/Evolution of Analytics/Evolution of Analytics .xlsx,Evolution of Analytics ,structured,20,proper,,
0440.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS FOUNDATION/Various Tools for Data Analysis/Various Tools for Data Analysis.xlsx,Various Tools for Data Analysis,structured,20,proper,,
0441.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS WITH VISUAL CHARTS/Box Plot/Box Plot.xlsx,Box Plot,structured,20,proper,,
0442.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS WITH VISUAL CHARTS/Column-Bar Chart/Column_Bar Chart.xlsx,Column_Bar Chart,structured,20,proper,,
0443.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS WITH VISUAL CHARTS/Line Chart/Line Chart.xlsx,Line Chart,structured,20,proper,,
0444.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS WITH VISUAL CHARTS/Tree Map Chart/Tree Map Chart.xlsx,Tree Map Chart,structured,20,proper,,
0445.xlsx,Assessment Questions/CDA/DAF/DATA ANALYSIS WITH VISUAL CHARTS/Waterfall Chart/Waterfall Chart.xlsx,Waterfall Chart,structured,20,proper,,
0446.xlsx,Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Charts -A visual representation of the distribution of values/Charts -A visual representation of the distribution of values.xlsx,Charts -A visual representation of the distribution of values,structured,20,proper,,
0447.xlsx,Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Frequency table - Histogram in excel/Frequency table - Histogram in excel.xlsx,Frequency table - Histogram in excel,structured,20,proper,,
0448.xlsx,Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Frequency table -This shows how frequently various values occur/Frequency table -This shows how frequently various values occur.xlsx,Frequency table -This shows how frequently various values occur,structured,20,proper,,
0449.xlsx,"Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Measure of Central Tendencies Mean Median and Mode/Measure of Central Tendencies_ Mean, Median and Mode.xlsx","Measure of Central Tendencies_ Mean, Median and Mode",structured,20,proper,,
0450.xlsx,Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Measures of Variability Range Inter-quartile range Variance and Standard Deviation/Measures of Variability Range Inter-quartile range Variance and Standard Deviation.xlsx,Measures of Variability Range Inter-quartile range Variance and Standard Deviation,structured,20,proper,,
0451.xlsx,Assessment Questions/CDA/DAF/UNIVARIATE DATA ANALYSIS/Summary statistics Determines the value’s center and spread/Summary statistics -Determines the value’s center and spread..xlsx,Summary statistics -Determines the value’s center and spread.,structured,20,proper,,
0452.xlsx,"Assessment Questions/CDA/DBM-120/Data Types and Constraints/Numeric, Character, date time data type/DataTypes_MySQL_Hybrid.xlsx",DataTypes_MySQL_Hybrid,structured,20,proper,,
0453.xlsx,"Assessment Questions/CDA/DBM-120/Data Types and Constraints/Primary key, Foreign key, Not null, Unique, Check, default, Auto increment/Keys_MySQL_Hybrid.xlsx",Keys_MySQL_Hybrid,structured,20,proper,,
0454.xlsx,"Assessment Questions/CDA/DBM-120/Data Types and Constraints/Primary,foreign,composite,candidate,super/Constraints_MySQL_Hybrid.xlsx",Constraints_MySQL_Hybrid,structured,20,proper,,
0455.xlsx,"Assessment Questions/CDA/DBM-120/Database and Tables(MySQL)/Create database, Delete database/Create_Delete_DB.xlsx",Create_Delete_DB,structured,20,proper,,
0456.xlsx,"Assessment Questions/CDA/DBM-120/Database and Tables(MySQL)/Delete Table, table records, Create new Table/Delete_Table_Records_NewTable.xlsx",Delete_Table_Records_NewTable,structured,20,proper,,
0457.xlsx,Assessment Questions/CDA/DBM-120/Database and Tables(MySQL)/Use Database_ Create and Rename table in Database/Use_Create_Rename_Table.xlsx,Use_Create_Rename_Table,structured,20,proper,,
0458.xlsx,Assessment Questions/CDA/DBM-120/Database Introduction/Overview and Key concepts of database management/Overview_DB_Proctoring.xlsx,Overview_DB_Proctoring,structured,20,proper,,
0459.xlsx,Assessment Questions/CDA/DBM-120/Database Introduction/Relational Database Management System_ CRUD Operations/RDBMS_CRUD_Proctoring.xlsx,RDBMS_CRUD_Proctoring,structured,20,proper,,
0460.xlsx,Assessment Questions/CDA/DBM-120/Document DB-NO-SQL DB/Document DB vs SQL DB/MongoDB_Basics_Final.xlsx,MongoDB_Basics_Final,structured,20,proper,,
0461.xlsx,"Assessment Questions/CDA/DBM-120/Document DB-NO-SQL DB/Introduction of Document DB,/NoSQL_Intro_Clean.xlsx",NoSQL_Intro_Clean,structured,20,proper,,
0462.xlsx,"Assessment Questions/CDA/DBM-120/Document DB-NO-SQL DB/MongoDB basics, Data format and Key methods-part/MongoDB_Basics_Final.xlsx",MongoDB_Basics_Final,structured,20,proper,,
0463.xlsx,Assessment Questions/CDA/DBM-120/Document DB-NO-SQL DB/MongoDB data management/MongoDB_Management_Final.xlsx,MongoDB_Management_Final,structured,20,proper,,
0464.xlsx,Assessment Questions/CDA/DBM-120/Document DB-NO-SQL DB/Popular Document DBs/MongoDB_Management_Final.xlsx,MongoDB_Management_Final,structured,20,proper,,
0465.xlsx,Assessment Questions/CDA/DBM-120/SQL Administrator/Backup and restore/Backup_Restore.xlsx,Backup_Restore,structured,20,proper,,
0466.xlsx,Assessment Questions/CDA/DBM-120/SQL Administrator/Introduction to SQL Administrator/SQL_Admin_Intro.xlsx,SQL_Admin_Intro,structured,20,proper,,
0467.xlsx,"Assessment Questions/CDA/DBM-120/SQL Administrator/Managing Logs,Roles,Users,Logins and Permissions/Logs_Roles_Permissions.xlsx",Logs_Roles_Permissions,structured,20,proper,,
0468.xlsx,"Assessment Questions/CDA/DBM-120/SQL Basics/Introduction to Databases, SQL, SQL Commands/SQL_Scenario_Advanced.xlsx",SQL_Scenario_Advanced,structured,20,not_proper,mcq_missing_split_options=6,mcq_missing_split_options: A company stores employee records in a database. Which SQL command should be used to retrieve all records from the Employees table? | mcq_missing_split_options: A manager wants to filter employees based on total salary after grouping them by department. Which SQL clause should be used for filtering aggregated results? | mcq_missing_split_options: You need to remove all records from a table but keep its structure intact for future use. Which SQL command is most appropriate? | mcq_missing_split_options: A developer wants to modify existing employee salary values in the database. Which SQL command should be used? | mcq_missing_split_options: A report needs to display employee salaries in descending order. Which SQL clause helps achieve this?
0469.xlsx,Assessment Questions/CDA/DBM-120/SQL Basics/MySQL Workbench Installation/Workbench_Scenario_Proper.xlsx,Workbench_Scenario_Proper,structured,20,proper,,
0470.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/Aliases, Where clause, Relational and logical operators/Aliases_Where.xlsx",Aliases_Where,structured,20,proper,,
0471.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/Between, Order by, In/Between_Order_In.xlsx",Between_Order_In,structured,20,proper,,
0472.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/Having, Sub queries/Having_Subqueries.xlsx",Having_Subqueries,structured,20,proper,,
0473.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/Like, Limit, null-not null, group by/Like_Limit_Group.xlsx",Like_Limit_Group,structured,20,proper,,
0474.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/Select, Select distinct/Select_Clauses.xlsx",Select_Clauses,structured,20,proper,,
0475.xlsx,"Assessment Questions/CDA/DBM-120/SQL Commands and Clauses/trigger, cursor, stored procedure/Procedures_Triggers.xlsx",Procedures_Triggers,structured,20,proper,,
0476.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Cross join/Cross_Join_Advanced.xlsx,Cross_Join_Advanced,structured,20,proper,,
0477.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Inner join/Inner_Join_Advanced.xlsx,Inner_Join_Advanced,structured,20,proper,,
0478.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Left join/Left_Join_Advanced.xlsx,Left_Join_Advanced,structured,20,proper,,
0479.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Outer join/Outer_Join_Advanced.xlsx,Outer_Join_Advanced,structured,20,proper,,
0480.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Right join/Right_Join_Advanced.xlsx,Right_Join_Advanced,structured,20,proper,,
0481.xlsx,Assessment Questions/CDA/DBM-120/SQL Joins/Self join/Self_Join_Advanced.xlsx,Self_Join_Advanced,structured,20,proper,,
0482.xlsx,"Assessment Questions/CDA/GIT-115/COMMITS, PULL, FETCH AND PUSH/Code commits/Code commits.xlsx",Code commits,structured,20,proper,,
0483.xlsx,"Assessment Questions/CDA/GIT-115/COMMITS, PULL, FETCH AND PUSH/Pull, Fetch and conflicts resolution/Pull, Fetch and conflicts resolution.xlsx","Pull, Fetch and conflicts resolution",structured,20,proper,,
0484.xlsx,"Assessment Questions/CDA/GIT-115/COMMITS, PULL, FETCH AND PUSH/Pushing to Remote Repo/Pushing to Remote Repo.xlsx",Pushing to Remote Repo,structured,20,proper,,
0485.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Git Architecture/Git Architecture.xlsx,Git Architecture,structured,20,proper,,
0486.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Git Distribution Version Control/Git Distribution Version Control.xlsx,Git Distribution Version Control,structured,20,proper,,
0487.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Git Workflow/Git Workflow.xlsx,Git Workflow,structured,20,proper,,
0488.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Popular Version control tools/Popular Version control tools.xlsx,Popular Version control tools,structured,20,proper,,
0489.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Purpose of Version Control/Purpose of Version Control.xlsx,Purpose of Version Control,structured,20,proper,,
0490.xlsx,Assessment Questions/CDA/GIT-115/GIT INTRODUCTION/Terminologies/Terminologies.xlsx,Terminologies,structured,20,proper,,
0491.xlsx,Assessment Questions/CDA/GIT-115/GIT REPOSITORY and GitHub/Create New Repo with Init command/Create New Repo with Init command.xlsx,Create New Repo with Init command,structured,20,proper,,
0492.xlsx,Assessment Questions/CDA/GIT-115/GIT REPOSITORY and GitHub/Git Essentials_ Copy & User Setup/_Git Essentials_ Copy & User Setup.xlsx,_Git Essentials_ Copy & User Setup,structured,20,proper,,
0493.xlsx,Assessment Questions/CDA/GIT-115/GIT REPOSITORY and GitHub/Git Repo Introduction/Git Repo Introduction.xlsx,Git Repo Introduction,structured,20,proper,,
0494.xlsx,Assessment Questions/CDA/GIT-115/GIT REPOSITORY and GitHub/Mastering Git and GitHub/Mastering Git and GitHub.xlsx,Mastering Git and GitHub,structured,20,proper,,
0495.xlsx,Assessment Questions/CDA/GIT-115/GIT WITH GITHUB AND BITBUCKET/Collaborating with other developers/Collaborating with other developers.xlsx,Collaborating with other developers,structured,20,proper,,
0496.xlsx,Assessment Questions/CDA/GIT-115/GIT WITH GITHUB AND BITBUCKET/Creating GitHub Account/Creating GitHub Account.xlsx,Creating GitHub Account,structured,20,proper,,
0497.xlsx,Assessment Questions/CDA/GIT-115/GIT WITH GITHUB AND BITBUCKET/Local and Remote Repo/Local and Remote Repo.xlsx,Local and Remote Repo,structured,20,proper,,
0498.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Checkout branch/Checkout branch.xlsx",Checkout branch,structured,20,proper,,
0499.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Commit command Amend flag/Commit command Amend flag.xlsx",Commit command Amend flag,structured,20,proper,,
0500.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Editing Commits/Editing Commits.xlsx",Editing Commits,structured,20,proper,,
0501.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Git reset and revert/Git reset and revert.xlsx",Git reset and revert,structured,20,proper,,
0502.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Merge branches/Merge branches.xlsx",Merge branches,structured,20,proper,,
0503.xlsx,"Assessment Questions/CDA/GIT-115/TAGGING, BRANCHING AND MERGING/Organize code with branches/Organize code with branches.xlsx",Organize code with branches,structured,20,proper,,
0504.xlsx,Assessment Questions/CDA/PAM-140/ARTIFICIAL NEURAL NETWORK (ANN)/. Hands-on_ ANN with ML Tool/. Hands-onANN with ML Tool.xlsx,. Hands-onANN with ML Tool,structured,19,not_proper,packed_question_row=5; dataset_row_in_questions_sheet=5; mcq_missing_split_options=5; count_19=1; raw_count_19=1; duplicate_question_text=1,"duplicate_question_text: Step? | duplicate_question_text: Step? | duplicate_question_text: Step? | packed_question_row: SECTION C: Dataset,Dataset,Feature1,,Feature2,Label,,, | dataset_row_in_questions_sheet: SECTION C: Dataset,Dataset,Feature1,,Feature2,Label,,,"
0505.xlsx,"Assessment Questions/CDA/PAM-140/ARTIFICIAL NEURAL NETWORK (ANN)/. Introduction to ANN, How It Works/. Introduction to ANN, How It Works.xlsx",". Introduction to ANN, How It Works",structured,19,not_proper,packed_question_row=5; dataset_row_in_questions_sheet=5; mcq_missing_split_options=5; count_19=1; raw_count_19=1,"packed_question_row: SECTION C: Dataset,Dataset,Input1,,Input2,Output,,, | dataset_row_in_questions_sheet: SECTION C: Dataset,Dataset,Input1,,Input2,Output,,, | mcq_missing_split_options: SECTION C: Dataset,Dataset,Input1,,Input2,Output,,, | packed_question_row: SECTION C: Dataset,Dataset,0,,0,0,,, | dataset_row_in_questions_sheet: SECTION C: Dataset,Dataset,0,,0,0,,,"
0506.xlsx,"Assessment Questions/CDA/PAM-140/ARTIFICIAL NEURAL NETWORK (ANN)/Back propagation, Gradient Descent/Back propagation, Gradient Descent.xlsx","Back propagation, Gradient Descent",structured,19,not_proper,packed_question_row=6; dataset_row_in_questions_sheet=6; mcq_missing_split_options=6; duplicate_question_text=2; count_19=1; raw_count_19=1,"duplicate_question_text: Step? | duplicate_question_text: Step? | duplicate_question_text: Effect? | duplicate_question_text: Effect? | packed_question_row: SECTION C: Dataset,Dataset,Predicted,,Actual,Error,,,"
0507.xlsx,"Assessment Questions/CDA/PAM-140/MACHINE LEARNING INTRODUCTION/. Clustering, Classification And Regression/. Clustering, Classification And Regression.xlsx",". Clustering, Classification And Regression",structured,19,not_proper,packed_question_row=6; dataset_row_in_questions_sheet=6; mcq_missing_split_options=6; count_19=1; raw_count_19=1; duplicate_question_text=1,duplicate_question_text: Type? | duplicate_question_text: Type? | duplicate_question_text: Type? | duplicate_question_text: Type? | duplicate_question_text: Type?
